Indicator,Month,Facility,Total_Visits,Monthly_Expenditure_USD,Cost_Per_ANC_Visit
fbfJHSPpUQD,202602,JKdMirJ02nv,14,878.73,62.77
fbfJHSPpUQD,202602,IXJg79fclDm,20,2478.15,123.91
fbfJHSPpUQD,202604,lOv6IFgr6Fs,6,2230.37,371.73
fbfJHSPpUQD,202604,KuGO75X47Gk,2,2801.47,1400.74
fbfJHSPpUQD,202507,LFpl1falVZi,30,1482.27,49.41
fbfJHSPpUQD,202507,mshIal30ffW,14,600.38,42.88
fbfJHSPpUQD,202507,scc4QyxenJd,11,2999.26,272.66
fbfJHSPpUQD,202508,TWH05Rjz6oT,6,2969.12,494.85
fbfJHSPpUQD,202506,jKZ0U8Og5aV,38,2433.28,64.03
fbfJHSPpUQD,202508,ywNG86IY4Ve,9,1013.76,112.64
fbfJHSPpUQD,202505,irVdYBmHBxs,22,2498.91,113.59
fbfJHSPpUQD,202604,koa3hwZZ2i7,12,831.64,69.3
fbfJHSPpUQD,202511,cXOR7vSMBKO,5,1342.44,268.49
fbfJHSPpUQD,202602,wGsBlwh6Zzt,21,2564.73,122.13
fbfJHSPpUQD,202604,ii2KMnWMx2L,20,2431.46,121.57
fbfJHSPpUQD,202508,TWMVxJANJeU,12,817.14,68.1
fbfJHSPpUQD,202604,simyC07XwnS,28,938.05,33.5
fbfJHSPpUQD,202511,sDTodaygv5u,16,791.11,49.44
fbfJHSPpUQD,202506,ih77LC7LE1p,22,1505.1,68.41
fbfJHSPpUQD,202601,PwgoRuWEDvJ,10,568.86,56.89
fbfJHSPpUQD,202506,UjusePB4jmP,10,1893.73,189.37
fbfJHSPpUQD,202509,GIRLSZ1tB00,32,1264.89,39.53
fbfJHSPpUQD,202508,MQHszd6K6V5,17,2636.52,155.09
fbfJHSPpUQD,202508,MUnd4KWox8m,31,2195.48,70.82
fbfJHSPpUQD,202604,jCnyQOKQBFX,14,1401.34,100.1
fbfJHSPpUQD,202505,WAjjFMDJKcx,74,876.34,11.84
fbfJHSPpUQD,202507,Cc9kMNFpGmC,18,874.36,48.58
fbfJHSPpUQD,202508,CvYsZipdHMN,24,1735.05,72.29
fbfJHSPpUQD,202507,lvxIJAb2QJo,10,764.45,76.45
fbfJHSPpUQD,202601,OGaAWQD6SYs,48,2927.49,60.99
fbfJHSPpUQD,202602,w9XjBMJYL9R,33,2830.58,85.78
fbfJHSPpUQD,202602,up9gjdODKXE,16,2241.16,140.07
fbfJHSPpUQD,202603,MMrdfNDfBIi,8,1861.9,232.74
fbfJHSPpUQD,202602,sM0Us0NkSez,49,1493.65,30.48
fbfJHSPpUQD,202505,L05Bfpu7AcZ,22,1762.31,80.1
fbfJHSPpUQD,202508,RwkdG4Pku2x,10,2639.16,263.92
fbfJHSPpUQD,202507,AIM09vwxjoN,16,855.44,53.46
fbfJHSPpUQD,202508,Z9ny6QeqsgX,51,1933.84,37.92
fbfJHSPpUQD,202508,XjpmsLNjyrz,10,1986.63,198.66
fbfJHSPpUQD,202508,PC3Ag91n82e,14,1803.63,128.83
fbfJHSPpUQD,202511,MQHszd6K6V5,11,1998.51,181.68
fbfJHSPpUQD,202602,GHHvGp7tgtZ,40,953.19,23.83
fbfJHSPpUQD,202505,s7SLtx8wmRA,5,2879.6,575.92
fbfJHSPpUQD,202602,J3wTSn87RP2,16,1269.39,79.34
fbfJHSPpUQD,202601,nX05QLraDhO,15,1819.98,121.33
fbfJHSPpUQD,202604,mYMJHVqdBKt,15,1361.42,90.76
fbfJHSPpUQD,202604,HWXk4EBHUyk,59,1252.27,21.22
fbfJHSPpUQD,202508,vPKxHJ1og0r,8,2936.44,367.06
fbfJHSPpUQD,202603,YhBJbiD5N1z,7,997.63,142.52
fbfJHSPpUQD,202508,NJolnlvYgLr,11,2130.57,193.69
fbfJHSPpUQD,202505,ZdPkczYqeIY,28,2931.94,104.71
fbfJHSPpUQD,202506,w9FJ9oAdFys,127,2714.71,21.38
fbfJHSPpUQD,202601,MXdbul7bBqV,21,820.35,39.06
fbfJHSPpUQD,202507,Pr2stbkaSX3,4,2101.13,525.28
fbfJHSPpUQD,202510,NfE9gvFwLIF,145,2164.63,14.93
fbfJHSPpUQD,202508,hDW65lFySeF,16,1753.9,109.62
fbfJHSPpUQD,202506,JrSIoCOdTH2,130,660.1,5.08
fbfJHSPpUQD,202506,MBtmOhLs7y1,5,1330.96,266.19
fbfJHSPpUQD,202603,IFXdzAk7hKi,30,1967.88,65.6
fbfJHSPpUQD,202603,Gtnbmf4LkOz,15,856.89,57.13
fbfJHSPpUQD,202511,DQHGtTGOP6b,7,1271.35,181.62
fbfJHSPpUQD,202508,sHbLRZLmS4w,33,2255.21,68.34
fbfJHSPpUQD,202507,NfE9gvFwLIF,197,2840.54,14.42
fbfJHSPpUQD,202509,AlG0apJE5cm,9,2234.52,248.28
fbfJHSPpUQD,202512,hCm2Nh7C8BW,7,2438.75,348.39
fbfJHSPpUQD,202510,BpWJ3cRsO6g,14,1798.7,128.48
fbfJHSPpUQD,202602,KuR0y0h0mOM,79,1924.75,24.36
fbfJHSPpUQD,202508,gaOSAjPM07w,10,910.35,91.04
fbfJHSPpUQD,202508,weLTzWrLXCO,8,1708.58,213.57
fbfJHSPpUQD,202506,hLGkoHmvBgI,10,2560.41,256.04
fbfJHSPpUQD,202508,PuZOFApTSeo,22,781.45,35.52
fbfJHSPpUQD,202604,hKD6hpZUh9v,8,1248.75,156.09
fbfJHSPpUQD,202604,D6yiaX1K5sO,18,2768.9,153.83
fbfJHSPpUQD,202601,jGYT5U5qJP6,23,1373.23,59.71
fbfJHSPpUQD,202510,xKaB8tfbTzm,10,2675.36,267.54
fbfJHSPpUQD,202601,inpc5QsFRTm,23,1542.9,67.08
fbfJHSPpUQD,202507,K5wBtEzE2qJ,9,1512.11,168.01
fbfJHSPpUQD,202507,xuk02oLk12O,120,2744.4,22.87
fbfJHSPpUQD,202509,hCm2Nh7C8BW,10,696.61,69.66
fbfJHSPpUQD,202511,sHbLRZLmS4w,12,1437.27,119.77
fbfJHSPpUQD,202510,uedNhvYPMNu,17,2186.15,128.6
fbfJHSPpUQD,202507,ifw5aLygJEi,12,845.68,70.47
fbfJHSPpUQD,202509,LnToY3ExKxL,19,1806.8,95.09
fbfJHSPpUQD,202509,ltF8BmYAXpQ,22,2730.37,124.11
fbfJHSPpUQD,202511,CvYsZipdHMN,18,1148.18,63.79
fbfJHSPpUQD,202510,OTn9VMNEkdo,16,1691.66,105.73
fbfJHSPpUQD,202510,lvxIJAb2QJo,2,2187.29,1093.64
fbfJHSPpUQD,202506,HHc5HDPFlXy,15,1602.06,106.8
fbfJHSPpUQD,202603,D7UVRRE9iUC,9,2738.42,304.27
fbfJHSPpUQD,202510,DA2BEQMhv9B,12,1514.37,126.2
fbfJHSPpUQD,202512,GIRLSZ1tB00,10,928.48,92.85
fbfJHSPpUQD,202601,QaeQJJCmnTS,5,2509.96,501.99
fbfJHSPpUQD,202511,weLTzWrLXCO,13,1763.23,135.63
fbfJHSPpUQD,202506,wwM3YPvBKu2,1,1059.06,1059.06
fbfJHSPpUQD,202602,rFelzKE3SEp,11,1731.31,157.39
fbfJHSPpUQD,202511,c41XRVOYNJm,17,667.56,39.27
fbfJHSPpUQD,202506,CKkE4GBJekz,26,1295.82,49.84
fbfJHSPpUQD,202601,rIgJX4N0DGZ,16,2328.92,145.56
fbfJHSPpUQD,202509,LUGqPutql0P,13,2849.15,219.17
fbfJHSPpUQD,202505,fvytjjnlQlK,50,623.78,12.48
fbfJHSPpUQD,202509,Umh4HKqqFp6,200,2625.79,13.13
fbfJHSPpUQD,202602,YldSFPxB6WH,20,1446.02,72.3
fbfJHSPpUQD,202602,u3B5RqJuDAP,7,2907.99,415.43
fbfJHSPpUQD,202507,jjtzkzrmG7s,2,1932.24,966.12
fbfJHSPpUQD,202603,EJoI3HArJ2W,5,2873.38,574.68
fbfJHSPpUQD,202602,KnU2XHRvyiX,7,1507.55,215.36
fbfJHSPpUQD,202602,ALnjmvcRSxU,31,1334.87,43.06
fbfJHSPpUQD,202507,UgYg0YW7ZIh,52,1691.44,32.53
fbfJHSPpUQD,202507,tSBcgrTDdB8,12,1156.48,96.37
fbfJHSPpUQD,202509,PfZXxl6Wp3F,31,2934.54,94.66
fbfJHSPpUQD,202510,Cc9kMNFpGmC,12,1474.78,122.9
fbfJHSPpUQD,202510,scc4QyxenJd,15,1656.52,110.43
fbfJHSPpUQD,202603,FGV6TAbL0eN,8,646.93,80.87
fbfJHSPpUQD,202508,kRWIof0qPJj,17,1409.21,82.89
fbfJHSPpUQD,202603,EXbPGmEUdnc,13,2352.07,180.93
fbfJHSPpUQD,202505,sIVFEyNfOg4,14,740.11,52.86
fbfJHSPpUQD,202506,BNFrspDBKel,33,1944.98,58.94
fbfJHSPpUQD,202508,cWIiusmHULW,14,2482.21,177.3
fbfJHSPpUQD,202509,YAuJ3fyoEuI,57,2074.44,36.39
fbfJHSPpUQD,202604,q5kAX5MyPB6,26,1974.96,75.96
fbfJHSPpUQD,202510,MXdbul7bBqV,22,2538.77,115.4
fbfJHSPpUQD,202511,pJv8NJlJNhU,43,2096.88,48.76
fbfJHSPpUQD,202512,HQoxFu4lYPS,9,1324.72,147.19
fbfJHSPpUQD,202601,ueuQlqb8ccl,24,1775.38,73.97
fbfJHSPpUQD,202509,TmCsvdJLHoX,42,1801.36,42.89
fbfJHSPpUQD,202507,tO01bqIipeD,36,978.31,27.18
fbfJHSPpUQD,202509,OjTS752GbZE,8,2840.77,355.1
fbfJHSPpUQD,202512,wB4tSXlryyO,11,1164.48,105.86
fbfJHSPpUQD,202601,Pr2stbkaSX3,9,2874.52,319.39
fbfJHSPpUQD,202508,EQc3n1juPFn,5,1202.32,240.46
fbfJHSPpUQD,202602,HAqUY00X9N5,15,2717.36,181.16
fbfJHSPpUQD,202603,Ea3j0kUvyWg,22,1863.79,84.72
fbfJHSPpUQD,202507,xKaB8tfbTzm,17,1829.67,107.63
fbfJHSPpUQD,202601,Cc9kMNFpGmC,7,1811.49,258.78
fbfJHSPpUQD,202604,xEip3dtU8bp,13,2522.39,194.03
fbfJHSPpUQD,202512,cNAp6CJeLxk,12,1985.77,165.48
fbfJHSPpUQD,202507,UUZoBCSn245,23,1496.58,65.07
fbfJHSPpUQD,202602,DQHGtTGOP6b,11,2455.56,223.23
fbfJHSPpUQD,202506,DplgrYeRIZ1,45,2282.01,50.71
fbfJHSPpUQD,202512,Umh4HKqqFp6,200,1172.93,5.86
fbfJHSPpUQD,202511,Qw7c6Ckb0XC,12,743.13,61.93
fbfJHSPpUQD,202601,sYJCxNdKHxR,23,2319.26,100.84
fbfJHSPpUQD,202506,iPcreOldeV9,12,552.36,46.03
fbfJHSPpUQD,202507,DvzKyuC0G4w,42,893.73,21.28
fbfJHSPpUQD,202510,PwgoRuWEDvJ,7,2714.66,387.81
fbfJHSPpUQD,202602,CebtBqqp1fp,16,2050.33,128.15
fbfJHSPpUQD,202507,nv41sOz8IVM,5,717.85,143.57
fbfJHSPpUQD,202511,z4silfLpw2G,18,2870.18,159.45
fbfJHSPpUQD,202507,BpWJ3cRsO6g,12,1392.44,116.04
fbfJHSPpUQD,202512,yvDKjcRRQsR,6,2840.56,473.43
fbfJHSPpUQD,202505,BqRElDluXGa,10,2992.19,299.22
fbfJHSPpUQD,202505,m21WB5iqHAb,15,2145.97,143.06
fbfJHSPpUQD,202602,sYjp3h6amhA,14,1318.49,94.18
fbfJHSPpUQD,202602,gE3gEGZbQMi,28,569.85,20.35
fbfJHSPpUQD,202509,rm60vuHyQXj,23,2829.93,123.04
fbfJHSPpUQD,202603,VH7hLUaypel,30,1946.01,64.87
fbfJHSPpUQD,202510,tO01bqIipeD,29,1435.76,49.51
fbfJHSPpUQD,202603,IWb1hstfROc,13,1470.44,113.11
fbfJHSPpUQD,202506,yDFM5J6WeKU,12,2325.61,193.8
fbfJHSPpUQD,202508,z4silfLpw2G,26,2693.94,103.61
fbfJHSPpUQD,202604,VZ6Cocesljy,7,2429.15,347.02
fbfJHSPpUQD,202509,ndan8zClk4E,9,1226.63,136.29
fbfJHSPpUQD,202508,xMn4Wki9doK,31,641.05,20.68
fbfJHSPpUQD,202603,L4Tw4NlaMjn,7,2504.94,357.85
fbfJHSPpUQD,202510,DvzKyuC0G4w,41,2697.87,65.8
fbfJHSPpUQD,202602,gaOSAjPM07w,9,1535.44,170.6
fbfJHSPpUQD,202510,nv41sOz8IVM,5,1343.9,268.78
fbfJHSPpUQD,202505,UCwtaCrNUls,8,2715.49,339.44
fbfJHSPpUQD,202510,UUZoBCSn245,15,2748.85,183.26
fbfJHSPpUQD,202603,mUuCjQWMaOc,13,2475.13,190.39
fbfJHSPpUQD,202604,erqWTArTsyJ,48,2341.84,48.79
fbfJHSPpUQD,202603,JBhJiwqBCUa,13,1072.85,82.53
fbfJHSPpUQD,202601,GGDHb8xd8jc,35,2745.71,78.45
fbfJHSPpUQD,202509,qO2JLjYrg91,14,2624.33,187.45
fbfJHSPpUQD,202505,gmen7SXL9CU,63,1750.37,27.78
fbfJHSPpUQD,202604,GtJoxCaM2zg,21,2031.86,96.76
fbfJHSPpUQD,202506,i7Oh2tlkToJ,7,1186.1,169.44
fbfJHSPpUQD,202507,MXdbul7bBqV,23,1191.75,51.82
fbfJHSPpUQD,202508,rwfuVQHnZJ5,10,1256.33,125.63
fbfJHSPpUQD,202509,wB4tSXlryyO,25,2607.37,104.29
fbfJHSPpUQD,202509,SFQigiC2ISS,9,1444.51,160.5
fbfJHSPpUQD,202512,ndan8zClk4E,13,1431.19,110.09
fbfJHSPpUQD,202603,r5WWF9WDzoa,19,2020.35,106.33
fbfJHSPpUQD,202603,Zp2Yi4j2AAH,14,1649.8,117.84
fbfJHSPpUQD,202511,xMn4Wki9doK,37,2190.97,59.22
fbfJHSPpUQD,202511,kRWIof0qPJj,6,986.4,164.4
fbfJHSPpUQD,202601,wNYYRm2c9EK,68,952.17,14.0
fbfJHSPpUQD,202601,bKiJzk8ZZbS,30,1439.77,47.99
fbfJHSPpUQD,202604,nbMpoRiVRWd,16,1647.17,102.95
fbfJHSPpUQD,202507,kFur7xPhpH9,20,2076.62,103.83
fbfJHSPpUQD,202509,uczMdDZXdtl,30,1910.47,63.68
fbfJHSPpUQD,202509,tBRDdxfKbMx,16,1810.25,113.14
fbfJHSPpUQD,202508,wGsBlwh6Zzt,15,1395.08,93.01
fbfJHSPpUQD,202508,pJv8NJlJNhU,37,1827.97,49.4
fbfJHSPpUQD,202509,JBhJiwqBCUa,31,2982.73,96.22
fbfJHSPpUQD,202509,yvDKjcRRQsR,19,2370.85,124.78
fbfJHSPpUQD,202604,Ioxjc2KBjWd,28,2414.33,86.23
fbfJHSPpUQD,202506,agEKP19IUKI,19,868.84,45.73
fbfJHSPpUQD,202602,TWH05Rjz6oT,7,2511.21,358.74
fbfJHSPpUQD,202507,PwgoRuWEDvJ,15,1242.21,82.81
fbfJHSPpUQD,202510,QaeQJJCmnTS,11,2085.14,189.56
fbfJHSPpUQD,202507,aXnGiQGhOAj,2,2077.56,1038.78
fbfJHSPpUQD,202512,PWqwcBdRGIH,50,643.95,12.88
fbfJHSPpUQD,202508,DQHGtTGOP6b,9,1504.71,167.19
fbfJHSPpUQD,202506,vELbGdEphPd,246,762.46,3.1
fbfJHSPpUQD,202508,YvwYw7GilkP,17,1791.88,105.4
fbfJHSPpUQD,202505,tEgxbwwrwUd,19,1070.23,56.33
fbfJHSPpUQD,202510,E7IDb3nNiW7,9,1775.87,197.32
fbfJHSPpUQD,202603,KR0jLuFOB3d,8,1866.37,233.3
fbfJHSPpUQD,202601,zsqxu7ZZRpO,4,520.91,130.23
fbfJHSPpUQD,202602,EQc3n1juPFn,19,2440.86,128.47
fbfJHSPpUQD,202601,N3tpEjZcPm9,17,2979.04,175.24
fbfJHSPpUQD,202603,WZ8PTx8qQlE,10,1534.02,153.4
fbfJHSPpUQD,202512,uczMdDZXdtl,23,648.96,28.22
fbfJHSPpUQD,202511,jhtj3eQa1pM,285,2476.05,8.69
fbfJHSPpUQD,202505,gowgzHWc8FT,22,1629.08,74.05
fbfJHSPpUQD,202509,dBD9OHJFN8u,10,2537.37,253.74
fbfJHSPpUQD,202507,ueuQlqb8ccl,37,2753.89,74.43
fbfJHSPpUQD,202603,TmCsvdJLHoX,30,2539.59,84.65
fbfJHSPpUQD,202506,cUNdCErxl9g,8,2393.02,299.13
fbfJHSPpUQD,202601,egjrZ1PHNtT,27,2652.83,98.25
fbfJHSPpUQD,202601,wqbyzbQ78oI,21,2246.23,106.96
fbfJHSPpUQD,202602,mMvt6zhCclb,9,1360.27,151.14
fbfJHSPpUQD,202602,cUltUneFSan,9,1196.17,132.91
fbfJHSPpUQD,202601,bPqP6eRfkyn,59,2027.08,34.36
fbfJHSPpUQD,202601,DvzKyuC0G4w,23,1127.13,49.01
fbfJHSPpUQD,202601,UqHuR4IYvTY,15,2755.24,183.68
fbfJHSPpUQD,202603,VFF7f43dJv4,22,2430.42,110.47
fbfJHSPpUQD,202511,n3MRjKtwr3O,14,1868.09,133.44
fbfJHSPpUQD,202602,hHKKi9WNoBG,30,1949.09,64.97
fbfJHSPpUQD,202507,sYJCxNdKHxR,13,1663.96,128.0
fbfJHSPpUQD,202601,tO01bqIipeD,55,2980.9,54.2
fbfJHSPpUQD,202601,X79FDd4EAgo,6,2054.15,342.36
fbfJHSPpUQD,202508,al4GkB6X2X3,6,1619.88,269.98
fbfJHSPpUQD,202604,YXdC9hjYPqQ,21,1575.29,75.01
fbfJHSPpUQD,202511,fGp4OcovQpa,14,682.04,48.72
fbfJHSPpUQD,202507,oiSllOTiHNx,22,2407.97,109.45
fbfJHSPpUQD,202507,VhRX5JDVo7R,151,1328.24,8.8
fbfJHSPpUQD,202507,Zbp8TbiMKVc,4,510.44,127.61
fbfJHSPpUQD,202604,rNaQEFRINbd,12,1904.98,158.75
fbfJHSPpUQD,202510,v2vi8UaIYlo,15,1379.74,91.98
fbfJHSPpUQD,202506,PwoQgMJNWbR,10,1530.4,153.04
fbfJHSPpUQD,202508,n3MRjKtwr3O,14,1934.0,138.14
fbfJHSPpUQD,202510,Vh1fsWOYcv1,8,2129.98,266.25
fbfJHSPpUQD,202510,sYJCxNdKHxR,19,1744.95,91.84
fbfJHSPpUQD,202508,O1KFJmM6HUx,6,1308.24,218.04
fbfJHSPpUQD,202507,v2vi8UaIYlo,18,2362.47,131.25
fbfJHSPpUQD,202602,gfWvbbgdjoS,4,2080.32,520.08
fbfJHSPpUQD,202506,er9S4CQ9QOn,9,2881.91,320.21
fbfJHSPpUQD,202506,geVF87N7qTw,5,717.6,143.52
fbfJHSPpUQD,202505,F0uVXCVvOPO,20,1736.85,86.84
fbfJHSPpUQD,202507,VjVYaKZ9t4K,15,2306.4,153.76
fbfJHSPpUQD,202602,hTGeTrwzrPi,16,805.64,50.35
fbfJHSPpUQD,202507,CgunjDKbM45,20,798.41,39.92
fbfJHSPpUQD,202601,aRXfvyonenP,14,932.63,66.62
fbfJHSPpUQD,202508,fGp4OcovQpa,10,1463.0,146.3
fbfJHSPpUQD,202602,bSj2UnYhTFb,23,1496.05,65.05
fbfJHSPpUQD,202505,eCfxBe1lnxb,4,1224.25,306.06
fbfJHSPpUQD,202506,EoIjKXqXxi2,9,1320.88,146.76
fbfJHSPpUQD,202508,jhtj3eQa1pM,404,1255.6,3.11
fbfJHSPpUQD,202602,TGRCfJEnXJr,13,2359.25,181.48
fbfJHSPpUQD,202512,qHBTf9A89xW,41,2921.13,71.25
fbfJHSPpUQD,202509,HQoxFu4lYPS,12,771.96,64.33
fbfJHSPpUQD,202510,kFur7xPhpH9,5,1374.22,274.84
fbfJHSPpUQD,202511,wGsBlwh6Zzt,24,2814.06,117.25
fbfJHSPpUQD,202602,ZpE2POxvl9P,10,596.57,59.66
fbfJHSPpUQD,202512,TmCsvdJLHoX,49,1549.89,31.63
fbfJHSPpUQD,202602,R0CmUlFULXg,13,838.07,64.47
fbfJHSPpUQD,202603,H0OkaM4ReRK,12,2723.64,226.97
fbfJHSPpUQD,202505,s5aXfzOL456,18,2858.97,158.83
fbfJHSPpUQD,202506,IpA5FViU8tk,13,518.27,39.87
fbfJHSPpUQD,202604,TAN6Q7vjvuk,14,2657.25,189.8
fbfJHSPpUQD,202505,OynYyQiFu82,29,2882.89,99.41
fbfJHSPpUQD,202603,PWqwcBdRGIH,26,1454.09,55.93
fbfJHSPpUQD,202601,oLuhRyYPxRO,19,1820.17,95.8
fbfJHSPpUQD,202510,ueuQlqb8ccl,30,2061.75,68.72
fbfJHSPpUQD,202511,rwfuVQHnZJ5,10,857.54,85.75
fbfJHSPpUQD,202603,dBD9OHJFN8u,15,2795.65,186.38
fbfJHSPpUQD,202505,KwSj4DlRWAm,46,1718.72,37.36
fbfJHSPpUQD,202604,wO4z5Aqo0hf,1,1650.63,1650.63
fbfJHSPpUQD,202602,IW3guWF3uvF,7,2041.35,291.62
fbfJHSPpUQD,202602,QsAwd531Cpd,19,1345.87,70.84
fbfJHSPpUQD,202506,U8tyWV7WmIB,7,2395.61,342.23
fbfJHSPpUQD,202602,mGmu0GJ5neg,22,743.18,33.78
fbfJHSPpUQD,202505,EURoFVjowXs,65,2703.96,41.6
fbfJHSPpUQD,202507,aRXfvyonenP,16,1061.43,66.34
fbfJHSPpUQD,202505,NqTZjfTIsxC,35,2061.96,58.91
fbfJHSPpUQD,202508,QBRQnWPRO3V,7,1591.51,227.36
fbfJHSPpUQD,202509,PWqwcBdRGIH,35,935.8,26.74
fbfJHSPpUQD,202510,aXnGiQGhOAj,3,2568.76,856.25
fbfJHSPpUQD,202512,OjTS752GbZE,10,2713.53,271.35
fbfJHSPpUQD,202507,E7IDb3nNiW7,9,2090.28,232.25
fbfJHSPpUQD,202604,n7wN9gMFfZ5,7,1840.65,262.95
fbfJHSPpUQD,202511,al4GkB6X2X3,7,1201.17,171.6
fbfJHSPpUQD,202602,DwlFKzDSuQU,8,1588.21,198.53
fbfJHSPpUQD,202508,D6B4jrCpCwu,18,2639.76,146.65
fbfJHSPpUQD,202604,NDqR2cWlVy3,2,2621.27,1310.64
fbfJHSPpUQD,202603,Ep5iWL1UKvF,21,1371.09,65.29
fbfJHSPpUQD,202506,CFPrsD3dNeb,25,730.76,29.23
fbfJHSPpUQD,202511,n9HIySyR00g,25,790.6,31.62
fbfJHSPpUQD,202601,TJA0eGRoRpc,14,1433.76,102.41
fbfJHSPpUQD,202506,UUgajyaViT7,28,972.83,34.74
fbfJHSPpUQD,202509,w3mBVfrWhXl,27,995.4,36.87
fbfJHSPpUQD,202508,KnU2XHRvyiX,21,1667.33,79.4
fbfJHSPpUQD,202505,caif2tNAS0n,23,1443.89,62.78
fbfJHSPpUQD,202505,UWhv0MQOqoB,8,1316.01,164.5
fbfJHSPpUQD,202602,SIxGTeya5lN,10,942.94,94.29
fbfJHSPpUQD,202510,bPqP6eRfkyn,61,950.11,15.58
fbfJHSPpUQD,202603,AlG0apJE5cm,7,922.58,131.8
fbfJHSPpUQD,202506,ObJjzhhBkfy,9,2290.68,254.52
fbfJHSPpUQD,202506,aHs9PLxIdbr,32,2420.19,75.63
fbfJHSPpUQD,202604,Mi4dWRtfIOC,26,1369.08,52.66
fbfJHSPpUQD,202508,JKdMirJ02nv,14,2477.11,176.94
fbfJHSPpUQD,202507,OGaAWQD6SYs,24,1043.03,43.46
fbfJHSPpUQD,202508,WoqN1oUBX2R,22,1006.87,45.77
fbfJHSPpUQD,202604,XvqLmn4kZXy,3,2900.85,966.95
fbfJHSPpUQD,202506,dczh6Jfd4no,22,1267.41,57.61
fbfJHSPpUQD,202511,wjP03y8OY5k,3,2288.95,762.98
fbfJHSPpUQD,202511,yh1PrRTboyg,10,1596.96,159.7
fbfJHSPpUQD,202601,scc4QyxenJd,22,1484.88,67.49
fbfJHSPpUQD,202511,D6B4jrCpCwu,22,622.94,28.32
fbfJHSPpUQD,202512,FGV6TAbL0eN,15,2273.9,151.59
fbfJHSPpUQD,202508,VfZnZ6UKyn8,10,2522.74,252.27
fbfJHSPpUQD,202509,Ykx8Ovui7g0,12,2801.83,233.49
fbfJHSPpUQD,202511,rozv5QUSE7a,7,649.51,92.79
fbfJHSPpUQD,202509,IFXdzAk7hKi,13,988.87,76.07
fbfJHSPpUQD,202511,QBRQnWPRO3V,14,885.77,63.27
fbfJHSPpUQD,202511,FRX63UWciyO,19,2425.71,127.67
fbfJHSPpUQD,202602,sHbLRZLmS4w,7,2181.66,311.67
fbfJHSPpUQD,202506,bJ0VSATHwO2,15,636.84,42.46
fbfJHSPpUQD,202511,Q8oWscr9rlQ,20,614.93,30.75
fbfJHSPpUQD,202510,OGaAWQD6SYs,19,2269.16,119.43
fbfJHSPpUQD,202505,zpEPGogIr6q,22,847.12,38.51
fbfJHSPpUQD,202602,OZ1olxsTyNa,17,2490.17,146.48
fbfJHSPpUQD,202508,suFG8zx4bU3,12,2605.55,217.13
fbfJHSPpUQD,202505,oRncQGhLYNE,53,2366.72,44.66
fbfJHSPpUQD,202512,mUuCjQWMaOc,9,1023.93,113.77
fbfJHSPpUQD,202603,I2DzylqJa2i,6,1106.3,184.38
fbfJHSPpUQD,202508,rozv5QUSE7a,7,2330.02,332.86
fbfJHSPpUQD,202511,VfZnZ6UKyn8,10,1728.7,172.87
fbfJHSPpUQD,202602,XuGfiry96Bg,26,1902.29,73.16
fbfJHSPpUQD,202510,VjVYaKZ9t4K,18,914.95,50.83
fbfJHSPpUQD,202509,AekX8HBymng,13,1557.69,119.82
fbfJHSPpUQD,202602,flJbtXOQ4ha,31,2139.69,69.02
fbfJHSPpUQD,202509,azRICFoILuh,13,1719.63,132.28
fbfJHSPpUQD,202505,flQBQV8eyHc,47,891.51,18.97
fbfJHSPpUQD,202601,nDoybVJLD74,16,2605.93,162.87
fbfJHSPpUQD,202509,y77LiPqLMoq,15,2996.59,199.77
fbfJHSPpUQD,202511,WoqN1oUBX2R,20,781.29,39.06
fbfJHSPpUQD,202510,wNYYRm2c9EK,54,1794.9,33.24
fbfJHSPpUQD,202603,jfV49JGnYKF,10,580.6,58.06
fbfJHSPpUQD,202506,k92yudERPlv,16,1393.25,87.08
fbfJHSPpUQD,202510,k1Y0oNqPlmy,3,584.05,194.68
fbfJHSPpUQD,202604,WerHl8SDtRU,10,780.51,78.05
fbfJHSPpUQD,202509,iH79WhpsByj,10,1333.35,133.33
fbfJHSPpUQD,202510,cag6vQQ9SQk,15,2787.85,185.86
fbfJHSPpUQD,202509,BDBXHeASwHl,14,1552.93,110.92
fbfJHSPpUQD,202601,SC0nM3cbGHy,12,1007.26,83.94
fbfJHSPpUQD,202602,WdgS1JcBL2g,19,1506.84,79.31
fbfJHSPpUQD,202604,Gba5bTc8NIg,21,868.69,41.37
fbfJHSPpUQD,202604,p310xqwAJge,17,2716.35,159.79
fbfJHSPpUQD,202604,NqwvaQC1ni4,11,1084.33,98.58
fbfJHSPpUQD,202510,HlDMbDWUmTy,12,1685.01,140.42
fbfJHSPpUQD,202509,mUuCjQWMaOc,14,1827.38,130.53
fbfJHSPpUQD,202603,SFQblJrFblm,12,1334.41,111.2
fbfJHSPpUQD,202604,roQ2l7TX0eZ,33,567.11,17.19
fbfJHSPpUQD,202601,CTOMXJg41hz,20,2318.3,115.92
fbfJHSPpUQD,202604,a5glgtnXJRG,7,2401.54,343.08
fbfJHSPpUQD,202507,zm9breCeT1m,25,2253.39,90.14
fbfJHSPpUQD,202602,yg7uxUol97F,27,2853.21,105.67
fbfJHSPpUQD,202603,wP1zsnNxbSE,10,570.76,57.08
fbfJHSPpUQD,202510,sFgNRYS5pBo,28,2077.69,74.2
fbfJHSPpUQD,202508,FRX63UWciyO,18,1314.29,73.02
